timestamp,ip,module,level,message
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:54",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php"
"2025-11-10 15:24:58",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/pagVisited.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 33, referer: https://10.60.36.1/~gbrugnara/admin.php?view_flight_id=103"
"2025-11-10 15:24:58",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php?view_flight_id=103"
"2025-11-10 15:24:58",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php?view_flight_id=103"
"2025-11-10 15:24:58",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php?view_flight_id=103"
"2025-11-10 15:24:58",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php?view_flight_id=103"
"2025-11-10 15:24:58",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php?view_flight_id=103"
"2025-11-10 15:24:58",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php?view_flight_id=103"
"2025-11-10 15:24:58",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php?view_flight_id=103"
"2025-11-10 15:24:58",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php?view_flight_id=103"
"2025-11-10 15:24:58",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php?view_flight_id=103"
"2025-11-10 15:24:58",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php?view_flight_id=103"
"2025-11-10 15:24:58",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php?view_flight_id=103"
"2025-11-10 15:24:58",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php?view_flight_id=103"
"2025-11-10 15:24:58",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php?view_flight_id=103"
"2025-11-10 15:24:58",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php?view_flight_id=103"
"2025-11-10 15:24:58",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php?view_flight_id=103"
"2025-11-10 15:24:58",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php?view_flight_id=103"
"2025-11-10 15:24:58",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php?view_flight_id=103"
"2025-11-10 15:24:58",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php?view_flight_id=103"
"2025-11-10 15:24:58",172.16.115.116,php7,warn,"PHP Warning:  file_put_contents(/home/gbrugnara/public_html/eventTracker.log): failed to open stream: Permission denied in /home/gbrugnara/public_html/logTracker.php on line 54, referer: https://10.60.36.1/~gbrugnara/admin.php?view_flight_id=103"
